19;0,865061215;0,693340223;0,164657541;0,554680358;0,814075754;2,377870594;0,915124185;0,754342801;0,982467538;0,400939628;0,484215961;0,68461093;2,352893566;0,913163949;0,560194009;0,315444528;0,020464733;0,821164391;0,694483452;0,744799336;0,572072187;0,933499253;2,137478837;0,894492911;0,263536984;0,353491447;0,81673256;1,315950228;0,788507141;0,975893765;0,585358893;0,190060846;1,391402298;0,800816018;0,270929017;0,253973812;0,731415699;1,14843146;0,7592243;;1;0,288210769;;-0,010021832;-0,007902286;-0,008025644;-0,010021832;-0,000452797;-0,000357034;-0,000362607;-0,000452797;-0,000433102;-0,000341504;-0,000346835;-0,000433102;-0,000149344;-0,000136668;-0,000136376;-0,000149344;-6,64279E-05;-6,07897E-05;-6,06595E-05;-6,64279E-05;-1,26711E-05;-4,35126E-06;-1,57312E-06;3,64079E-06;-1,85682E-06;-1,26711E-05;-1,2936E-05;-4,44222E-06;-5,51501E-07;1,58463E-07;2,32211E-08;-1,2936E-05;;
20;0,865061694;0,693340396;0,16465714;0,554680563;0,814077148;2,377873225;0,91512439;0,754343289;0,982467598;0,400939611;0,484215958;0,684612353;2,352895979;0,91316414;0,560209043;0,315459529;0,020481161;0,82120845;0,6944928;0,744806023;0,57207886;0,93350656;2,137498618;0,894494778;0,263576257;0,353531334;0,816782368;1,316066113;0,788526466;0,97593133;0,585397045;0,190108487;1,39152037;0,800834851;0,271798268;0,254856632;0,732518101;1,150936302;0,759681895;;1;0,288558291;;-0,009925561;-0,007826567;-0,007948735;-0,009925561;-0,000449857;-0,000354724;-0,000360261;-0,000449857;-0,000430287;-0,000339293;-0,000344589;-0,000430287;-0,000148375;-0,000135781;-0,000135491;-0,000148375;-6,59968E-05;-6,03953E-05;-6,02659E-05;-6,59968E-05;-1,2589E-05;1,24052E-05;8,38551E-05;-7,33244E-05;-6,87484E-06;-1,2589E-05;-1,28521E-05;1,26645E-05;-8,43581E-05;-0,000491344;-0,000268323;-1,28521E-05;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Epoch 6;Error;0,291636706;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Layer 1;;;;;;;;;;;;;;Layer 2;;;;;;;;;;Layer 3;;;;;;;;;;Output Layer;;;;;;;;;Output Layer;;;;Layer 3-2;;;;;;;;Layer 2-1;;;;;;;;Layer 1 - Input;;;;;;;;;;;;;
No;Teta1_1;Teta1_2;Teta1_3;Teta1_4;Bias;Target;Sigmoid;Teta2_1;Teta2_2;Teta2_3;Teta2_4;Bias;Target;Sigmoid;Teta1_1;Teta1_2;Bias;Target;Sigmoid;Teta2_1;Teta_2_2;Bias;Target;Sigmoid;Teta1_1;Teta1_2;Bias;Target;Sigmoid;Teta2_1;Teta_2_2;Bias;Target;Sigmoid;Teta 1;Teta 2;Bias;Target;Sigmoid;;Prediksi;Error;;Tau_Output;D_Teta1;D_Teta2;D_Bias;Tau_Output 1;D_Teta1_1;D_Teta1_2;D_Bias;Tau_Output 2;D_Teta2_1;D_Teta2_2;D_Bias;Tau_Output 1;D_Teta1_1;D_Teta1_2;D_Bias;Tau_Output 2;D_Teta2_1;D_Teta2_2;D_Bias;Tau_Output 1;D_Teta1_1;D_Teta1_2;D_Teta1_3;D_Teta1_4;D_Bias;Tau_Output 2;D_Teta2_1;D_Teta2_2;D_Teta2_3;D_Teta2_4;D_Bias;;
1;0,865061694;0,693340396;0,16465714;0,554680563;0,814077148;2,377873225;0,91512439;0,754343289;0,982467598;0,400939611;0,484215958;0,684612353;2,352895979;0,91316414;0,560209043;0,315459529;0,020481161;0,82120845;0,6944928;0,744806023;0,57207886;0,93350656;2,137498618;0,894494778;0,263576257;0,353531334;0,816782368;1,316066113;0,788526466;0,97593133;0,585397045;0,190108487;1,39152037;0,800834851;0,271798268;0,254856632;0,732518101;1,150936302;0,759681895;;1;0,288558291;;-0,009925561;-0,007826567;-0,007948735;-0,009925561;-0,000449857;-0,000354724;-0,000360261;-0,000449857;-0,000430287;-0,000339293;-0,000344589;-0,000430287;-0,000148375;-0,000135781;-0,000135491;-0,000148375;-6,59968E-05;-6,03953E-05;-6,02659E-05;-6,59968E-05;-1,2589E-05;-4,55922E-05;-0,000109097;3,5341E-05;5,62714E-06;-1,2589E-05;-1,28521E-05;-4,65453E-05;-0,000403366;0,001132369;-0,000506158;-1,28521E-05;;
2;0,865066709;0,693352396;0,164653253;0,554679944;0,814078533;2,37789947;0,915126428;0,754348409;0,982511969;0,40081505;0,484271636;0,684613766;2,352958452;0,913169094;0,560223979;0,315474433;0,020497482;0,821254754;0,694502625;0,744812667;0,572085489;0,93351382;2,137522363;0,894497019;0,263615277;0,353570962;0,816831852;1,316181526;0,78854571;0,975968653;0,58543495;0,190155819;1,391638427;0,80085368;0,272659191;0,255730993;0,733609912;1,153417255;0,760134539;;1;0,288902259;;-0,009830523;-0,007751817;-0,007872811;-0,009830523;-0,000446931;-0,000352425;-0,000357926;-0,000446931;-0,000427486;-0,000337093;-0,000342354;-0,000427486;-0,00014741;-0,000134899;-0,000134611;-0,00014741;-6,55678E-05;-6,00028E-05;-5,98745E-05;-6,55678E-05;-1,2507E-05;-5,68555E-05;-0,00010215;3,07497E-05;1,82865E-05;-1,2507E-05;-1,2768E-05;-5,80423E-05;-0,000474054;0,00116551;-0,001704093;-1,2768E-05;;
3;0,865072963;0,693363633;0,16464987;0,554677932;0,814079909;2,377925395;0,915128442;0,754354794;0,982564115;0,400686844;0,484459086;0,684615171;2,353099576;0,913180283;0,560238818;0,315489241;0,020513697;0,821302728;0,694512803;0,744819267;0,572092075;0,933521032;2,137549531;0,894499583;0,263654044;0,353610334;0,816881015;1,31629642;0,788564867;0,976005733;0,585472609;0,190202842;1,391756324;0,800872482;0,27351189;0,256597002;0,73469127;1,155874616;0,760582303;;1;0,28924272;;-0,009736699;-0,007678018;-0,007797854;-0,009736699;-0,00044402;-0,000350139;-0,000355603;-0,00044402;-0,0004247;-0,000334904;-0,000340131;-0,0004247;-0,000146451;-0,000134021;-0,000133736;-0,000146451;-6,51408E-05;-5,96122E-05;-5,94853E-05;-6,51408E-05;-1,24254E-05;-4,80367E-05;3,2782E-05;-2,3909E-05;-1,32269E-06;-1,24254E-05;-1,26836E-05;-4,90347E-05;0,000129368;0,00024893;2,64986E-05;-1,26836E-05;;
4;0,865078247;0,693360027;0,1646525;0,554678078;0,814081276;2,377932266;0,915128975;0,754360188;0,982549884;0,400659462;0,484456171;0,684616566;2,353091417;0,913179636;0,56025356;0,315503952;0,020529807;0,821345857;0,694521954;0,744825824;0,572098618;0,933528198;2,1375687;0,894501392;0,263692559;0,353649451;0,816929857;1,316410054;0,788583813;0,976042572;0,585510023;0,190249559;1,391872084;0,800890943;0,274356473;0,257454766;0,735762307;1,158308571;0,761025237;;1;0,289579706;;-0,009644071;-0,007605158;-0,007723849;-0,009644071;-0,000441125;-0,000347864;-0,000353293;-0,000441125;-0,00042193;-0,000332727;-0,00033792;-0,00042193;-0,000145497;-0,000133148;-0,000132865;-0,000145497;-6,47165E-05;-5,92239E-05;-5,90978E-05;-6,47165E-05;-1,23445E-05;-4,267E-05;-0,000117554;4,95163E-05;4,43711E-05;-1,23445E-05;-1,26011E-05;-4,35571E-05;-0,000414786;0,001663789;-0,005980322;-1,26011E-05;;
5;0,865082941;0,693372958;0,164647053;0,554673197;0,814082633;2,377953694;0,91513064;0,754364979;0,982595511;0,400476445;0,485114006;0,684617952;2,353476577;0,913210168;0,560268206;0,315518567;0,020545812;0,821399177;0,694533266;0,744832339;0,572105119;0,933535317;2,137606424;0,894504952;0,263730824;0,353688313;0,81697838;1,316524158;0,788602836;0,976079172;0,585547195;0,190295972;1,391990292;0,800909792;0,27519304;0,25830439;0,736823155;1,160719681;0,76146346;;1;0,289913301;;-0,009552611;-0,007533216;-0,00765078;-0,009552611;-0,000438245;-0,000345601;-0,000350995;-0,000438245;-0,000419173;-0,000330561;-0,00033572;-0,000419173;-0,000144547;-0,000132279;-0,000132002;-0,000144547;-6,42934E-05;-5,88369E-05;-5,87134E-05;-6,42934E-05;-1,22638E-05;-4,03774E-06;5,46377E-05;-5,60677E-05;1,21265E-05;-1,22638E-05;-1,2515E-05;-4,12044E-06;1,83574E-05;8,39263E-05;-8,29863E-05;-1,2515E-05;;
6;0,865083385;0,693366948;0,164653221;0,554671863;0,814083983;2,377947571;0,915130164;0,754365432;0,982593491;0,400467213;0,485123135;0,684619329;2,353476253;0,913210142;0,560282757;0,315533087;0,020561712;0,821441378;0,694542219;0,744838811;0,572111578;0,933542389;2,137624948;0,8945067;0,26376884;0,353726922;0,817026587;1,316636285;0,788621528;0,976115534;0,585584124;0,190342081;1,392104452;0,800927994;0,276021694;0,259145975;0,737873942;1,163107858;0,76189697;;1;0,290243497;;-0,009462312;-0,007462183;-0,007578631;-0,009462312;-0,000435381;-0,000343351;-0,000348709;-0,000435381;-0,000416432;-0,000328407;-0,000333532;-0,000416432;-0,000143603;-0,000131415;-0,00013114;-0,000143603;-6,38737E-05;-5,84528E-05;-5,83301E-05;-6,38737E-05;-1,21839E-05;-5,32242E-05;-0,00011784;4,82556E-05;3,85316E-05;-1,21839E-05;-1,24334E-05;-5,43141E-05;-0,000525315;0,002080563;-0,006579781;-1,24334E-05;;
7;0,86508924;0,69337991;0,164647913;0,554667624;0,814085323;2,37797198;0,91513206;0,754371407;0,982651276;0,400238351;0,485846911;0,684620697;2,353901318;0,913243826;0,560297213;0,315547512;0,020577508;0,821495268;0,694553652;0,744845241;0,572117994;0,933549415;2,1376644;0,894510423;0,263806609;0,35376528;0,817074479;1,316749053;0,788640325;0,976151659;0,585620812;0,190387888;1,392221508;0,800946657;0,276842534;0,259979625;0,738914796;1,165473794;0,762325908;;1;0,290570395;;-0,009373141;-0,007392037;-0,007507386;-0,009373141;-0,000432533;-0,000341113;-0,000346436;-0,000432533;-0,000413705;-0,000326265;-0,000331356;-0,000413705;-0,000142663;-0,000130556;-0,000130287;-0,000142663;-6,34552E-05;-5,80699E-05;-5,795E-05;-6,34552E-05;-1,21041E-05;-4,34681E-05;-3,64683E-05;-8,8224E-06;-6,82923E-06;-1,21041E-05;-1,23478E-05;-4,43435E-05;-0,000133603;-9,73802E-05;-5,49429E-05;-1,23478E-05;;
8;0,865094021;0,693383922;0,164648883;0,554668376;0,814086654;2,37798928;0,915133403;0,754376285;0,982665972;0,400249063;0,485852955;0,684622055;2,35393159;0,913246224;0,560311574;0,315561844;0,020593201;0,821538701;0,694562866;0,744851629;0,572124369;0,933556395;2,137685421;0,894512406;0,263844131;0,353803388;0,817122058;1,316859914;0,788658804;0,976187548;0,585657261;0,190433396;1,392334703;0,800964704;0,277655658;0,260805437;0,739945842;1,167817371;0,762750269;;1;0,290893986;;-0,009285093;-0,00732277;-0,007437032;-0,009285093;-0,000429701;-0,000338887;-0,000344175;-0,000429701;-0,000410995;-0,000324135;-0,000329192;-0,000410995;-0,00014173;-0,000129702;-0,000129434;-0,00014173;-6,304E-05;-5,769E-05;-5,7571E-05;-6,304E-05;-1,20248E-05;-2,51583E-05;8,18888E-05;-0,000101773;7,24085E-06;-1,20248E-05;-1,22668E-05;-2,56647E-05;0,000174776;0,001479237;-0,000890738;-1,22668E-05;;
9;0,865096788;0,693374914;0,164660078;0,554667579;0,814087977;2,377985381;0,915133101;0,754379108;0,982646747;0,400086347;0,485950936;0,684623404;2,353946594;0,913247413;0,560325841;0,315576082;0,020608791;0,821580556;0,694571745;0,744857974;0,572130701;0,93356333;2,1377044;0,894514197;0,263881409;0,353841247;0,817169325;1,316969915;0,788677138;0,976223203;0,585693473;0,190478605;1,392446785;0,800982571;0,278461163;0,261623511;0,740967202;1,170139027;0,763170145;;1;0,291214335;;-0,009198144;-0,007254366;-0,007367553;-0,009198144;-0,000426885;-0,000336674;-0,000341927;-0,000426885;-0,0004083;-0,000322017;-0,000327041;-0,0004083;-0,000140802;-0,000128852;-0,000128587;-0,000140802;-6,26272E-05;-5,73122E-05;-5,71941E-05;-6,26272E-05;-1,19462E-05;-3,8266E-05;-6,87957E-05;9,00085E-06;7,31716E-06;-1,19462E-05;-1,21865E-05;-3,90357E-05;-0,000224799;0,000169375;-0,000103744;-1,21865E-05;;
10;0,865100998;0,693382481;0,164659088;0,554666774;0,814089291;2,37800434;0,915134573;0,754383402;0,982671475;0,400067716;0,485962348;0,684624745;2,353983171;0,913250311;0,560340015;0,315590226;0,02062428;0,821623672;0,694580892;0,744864279;0,572136993;0,933570219;2,137725559;0,894516194;0,263918443;0,353878859;0,817216282;1,31707936;0,788695378;0,976258624;0,585729447;0,190523518;1,39255858;0,801000392;0,279259143;0,262433942;0,741978998;1,172439083;0,763585608;;1;0,291531491;;-0,009112275;-0,007186809;-0,007298936;-0,009112275;-0,000424085;-0,000334474;-0,000339692;-0,000424085;-0,00040562;-0,00031991;-0,000324902;-0,00040562;-0,000139879;-0,000128008;-0,000127744;-0,000139879;-6,22166E-05;-5,69366E-05;-5,68194E-05;-6,22166E-05;-1,18678E-05;-1,82242E-05;-0,000108913;2,69613E-05;8,72698E-06;-1,18678E-05;-1,21063E-05;-1,85905E-05;-0,000170608;0,000387588;-0,000285013;-1,21063E-05;;
11;0,865103002;0,693394462;0,164656122;0,554665814;0,814090596;2,378024872;0,915136168;0,754385447;0,982690242;0,400025081;0,485993699;0,684626076;2,354022817;0,913253452;0,560354096;0,315604278;0,020639666;0,821666662;0,694590012;0,744870542;0,572143243;0,933577062;2,137746827;0,8945182;0,263955235;0,353916226;0,817262932;1,317188107;0,7887135;0,976293814;0,585765186;0,190568136;1,392669689;0,801018102;0,280049692;0,263236825;0,742981348;1,174717782;0,763996718;;1;0,291845493;;-0,009027467;-0,007120085;-0,007231165;-0,009027467;-0,000421301;-0,000332285;-0,000337469;-0,000421301;-0,000402955;-0,000317816;-0,000322775;-0,000402955;-0,000138961;-0,000127168;-0,000126907;-0,000138961;-6,18084E-05;-5,65631E-05;-5,64468E-05;-6,18084E-05;-1,17898E-05;1,64716E-05;-3,91316E-05;1,64197E-05;2,35184E-05;-1,17898E-05;-1,20266E-05;1,68024E-05;5,57687E-05;-7,76691E-05;0,000154934;-1,20266E-05;;
12;0,865101191;0,693398766;0,164654316;0,554663227;0,814091893;2,378025497;0,915136216;0,754383598;0,982684107;0,400033625;0,485976656;0,684627399;2,35401124;0,913252535;0,560368084;0,315618238;0,020654952;0,821707236;0,694598619;0,744876764;0,572149452;0,933583861;2,137764502;0,894519868;0,263991786;0,353953347;0,817309275;1,317295906;0,788731464;0,976328774;0,585800691;0,190612461;1,392779437;0,801035594;0,280832901;0,264032253;0,743974369;1,176975347;0,764403527;;1;0,292156376;;-0,008943707;-0,007054183;-0,007164227;-0,008943707;-0,000418533;-0,00033011;-0,00033526;-0,000418533;-0,000400307;-0,000315734;-0,00032066;-0,000400307;-0,000138049;-0,000126333;-0,000126073;-0,000138049;-6,14028E-05;-5,61919E-05;-5,60762E-05;-6,14028E-05;-1,17125E-05;-4,5693E-06;1,67243E-06;3,74731E-07;-4,10923E-06;-1,17125E-05;-1,19479E-05;-4,6611E-06;6,65559E-07;-2,12939E-08;-7,47075E-09;-1,19479E-05;;
13;0,865101693;0,693398582;0,164654275;0,554663679;0,814093182;2,37802796;0,915136408;0,754384111;0,982684034;0,400033627;0,485976657;0,684628714;2,354013403;0,913252706;0,560381981;0,315632106;0,020670137;0,821747965;0,694607259;0,744882945;0,57215562;0,933590616;2,137782786;0,894521593;0,264028099;0,353990226;0,817355313;1,317403048;0,788749317;0,976363505;0,585835964;0,190656495;1,392888593;0,80105299;0,281608861;0,264820318;0,744958177;1,179212082;0,764806104;;1;0,292464189;;-0,008860974;-0,006989087;-0,00709811;-0,008860974;-0,000415781;-0,000327947;-0,000333063;-0,000415781;-0,000397673;-0,000313665;-0,000318557;-0,000397673;-0,000137142;-0,000125503;-0,000125245;-0,000137142;-6,09995E-05;-5,58228E-05;-5,57079E-05;-6,09995E-05;-1,16357E-05;1,94048E-05;8,32358E-05;-9,18392E-05;-1,12593E-05;-1,16357E-05;-1,18695E-05;1,97947E-05;-0,000141601;-0,001117646;-0,00108149;-1,18695E-05;;
14;0,865099559;0,693389426;0,164664377;0,554664918;0,814094462;2,378016779;0,915135539;0,754381934;0,98269961;0,400156568;0,486095621;0,684630019;2,354103099;0,913259812;0,560395786;0,315645883;0,020685223;0,821790022;0,69461618;0,744889085;0,572161748;0,933597326;2,137804131;0,894523607;0,264064173;0,354026863;0,817401049;1,317509683;0,788767084;0,976398008;0,585871005;0,190700239;1,392997539;0,801070352;0,282377661;0,26560111;0,745932884;1,181428263;0,765204512;;1;0,292768973;;-0,008779252;-0,006924785;-0,007032798;-0,008779252;-0,000413046;-0,000325797;-0,000330879;-0,000413046;-0,000395055;-0,000311607;-0,000316467;-0,000395055;-0,00013624;-0,000124678;-0,000124422;-0,00013624;-6,05983E-05;-5,54557E-05;-5,5342E-05;-6,05983E-05;-1,15594E-05;4,44839E-05;0,000148014;-0,000181279;1,48076E-05;-1,15594E-05;-1,17906E-05;4,5374E-05;-0,000581;-0,009111472;0,011671796;-1,17906E-05;;
15;0,865094665;0,693373145;0,164684318;0,554663289;0,814095733;2,377990029;0,915133462;0,754376942;0,98276352;0,40115883;0,484811723;0,684631316;2,353583096;0,91321861;0,560409501;0,315659569;0,020700209;0,821815889;0,694621667;0,744895185;0,572167836;0,933603991;2,137796817;0,894522917;0,26410001;0,354063259;0,817446484;1,317613773;0,788784427;0,976432285;0,585905817;0,190743695;1,393100897;0,801086822;0,283139387;0,266374718;0,746898602;1,183623817;0,76559875;;1;0,293070723;;-0,008698536;-0,006861269;-0,006968282;-0,008698536;-0,000410328;-0,00032366;-0,000328708;-0,000410328;-0,000392455;-0,000309562;-0,00031439;-0,000392455;-0,000135345;-0,000123859;-0,000123599;-0,000135345;-6,02011E-05;-5,50921E-05;-5,49768E-05;-6,02011E-05;-1,14838E-05;4,09753E-05;9,43164E-05;-0,000115791;-1,11123E-05;-1,14838E-05;-1,17183E-05;4,18122E-05;-0,000343403;-0,003462537;-0,003350524;-1,17183E-05;;
16;0,865090158;0,69336277;0,164697055;0,554664511;0,814096996;2,377973557;0,915132182;0,754372343;0,982801294;0,401539709;0,485180281;0,684632605;2,353864808;0,913240933;0,560423125;0,315673165;0,020715097;0,821861991;0,694631446;0,744901246;0,572173883;0,933610614;2,137826327;0,894525701;0,264135613;0,354099417;0,81749162;1,317719553;0,788802049;0,976466337;0,5859404;0,190786865;1,393209836;0,801104181;0,283894127;0,267141229;0,747855441;1,185799665;0,765988996;;1;0,293369571;;-0,008618785;-0,006798515;-0,006904545;-0,008618785;-0,000407624;-0,000321535;-0,00032655;-0,000407624;-0,000389868;-0,000307528;-0,000312325;-0,000389868;-0,000134453;-0,000123043;-0,000122788;-0,000134453;-5,98043E-05;-5,47288E-05;-5,46157E-05;-5,98043E-05;-1,14084E-05;2,60157E-05;3,49394E-06;-1,52268E-05;-1,57014E-05;-1,14084E-05;-1,16385E-05;2,65405E-05;-8,1283E-06;-1,08488E-05;-1,49313E-05;-1,16385E-05;;
17;0,865087296;0,693362386;0,16469873;0,554666238;0,814098251;2,377971596;0,91513203;0,754369424;0,982802188;0,401540902;0,485181923;0,684633885;2,353864128;0,913240879;0,56043666;0,315686672;0,020729887;0,821901399;0,694639805;0,744907266;0,572179891;0,933617192;2,137843757;0,894527346;0,264170982;0,354135338;0,817536459;1,317823882;0,788819429;0,976500165;0,585974755;0,190829751;1,393316078;0,801121108;0,284641964;0,267900729;0,748803507;1,187955547;0,766375216;;1;0,293665486;;-0,008540003;-0,00673652;-0,006841577;-0,008540003;-0,000404938;-0,000319423;-0,000324404;-0,000404938;-0,000387297;-0,000305507;-0,000310272;-0,000387297;-0,000133568;-0,000122232;-0,00012198;-0,000133568;-5,94105E-05;-5,43685E-05;-5,42561E-05;-5,94105E-05;-1,13334E-05;1,99264E-05;-3,10501E-05;2,86996E-05;2,53188E-05;-1,13334E-05;-1,1562E-05;2,03283E-05;5,56935E-05;-0,000141033;0,000315067;-1,1562E-05;;
18;0,865085104;0,693365801;0,164695573;0,554663453;0,814099498;2,377969446;0,915131863;0,754367188;0,982796062;0,401556416;0,485147266;0,684635157;2,353841511;0,913239087;0,560450106;0,31570009;0,02074458;0,821939991;0,694647991;0,744913246;0,572185859;0,933623727;2,137860066;0,894528885;0,264206118;0,354171022;0,817581002;1,317927461;0,788836683;0,976533771;0,586008885;0,190872353;1,39342145;0,801137896;0,285382981;0,268653302;0,749742908;1,190091813;0,766757484;;1;0,29395852;;-0,00846217;-0,00667527;-0,006779365;-0,00846217;-0,000402268;-0,000317324;-0,000322272;-0,000402268;-0,000384742;-0,000303498;-0,000308231;-0,000384742;-0,000132688;-0,000121427;-0,000121176;-0,000132688;-5,90192E-05;-5,40103E-05;-5,38986E-05;-5,90192E-05;-1,12588E-05;1,00664E-05;-3,60181E-05;2,05125E-05;3,31595E-05;-1,12588E-05;-1,14861E-05;1,02696E-05;3,28536E-05;-5,98559E-05;0,000176288;-1,14861E-05;;
19;0,865083997;0,693369763;0,164693317;0,554659806;0,814100736;2,377969393;0,915131859;0,754366058;0,982792448;0,401563;0,485127874;0,684636421;2,353830054;0,91323818;0,560463463;0,315713419;0,020759175;0,821978693;0,6946562;0,744919187;0,572191788;0,933630219;2,137876887;0,894530472;0,264241024;0,354206472;0,817625252;1,3180304;0,78885383;0,976567155;0,586042791;0,190914675;1,393526238;0,80115459;0,286117261;0,269399032;0,750673746;1,192208714;0,767135858;;1;0,294248713;;-0,00838527;-0,006614752;-0,006717897;-0,00838527;-0,000399614;-0,000315237;-0,000320153;-0,000399614;-0,000382202;-0,000301502;-0,000306203;-0,000382202;-0,000131813;-0,000120626;-0,000120377;-0,000131813;-5,86302E-05;-5,36544E-05;-5,35433E-05;-5,86302E-05;-1,11847E-05;-3,84083E-06;-1,38858E-06;3,2137E-06;-1,63901E-06;-1,11847E-05;-1,14106E-05;-3,91841E-06;-4,8647E-07;1,39777E-07;2,0483E-08;-1,14106E-05;;
20;0,86508442;0,693369916;0,164692963;0,554659986;0,814101967;2,377971717;0,915132039;0,754366489;0,982792502;0,401562985;0,485127872;0,684637676;2,353832184;0,913238348;0,560476732;0,31572666;0,020773675;0,822017583;0,694664449;0,744925089;0,572197678;0,933636669;2,137894347;0,894532119;0,2642757;0,354241689;0,817669209;1,318132711;0,788870871;0,976600321;0,586076473;0,190956717;1,39363047;0,801171195;0,286844883;0,270138001;0,751596126;1,194306483;0,76751039;;1;0,2945361;;-0,008309288;-0,006554955;-0,006657162;-0,008309288;-0,000396977;-0,000313163;-0,000318046;-0,000396977;-0,000379678;-0,000299517;-0,000304187;-0,000379678;-0,000130944;-0,000119831;-0,000119583;-0,000130944;-5,82436E-05;-5,33006E-05;-5,31903E-05;-5,82436E-05;-1,1111E-05;1,09488E-05;7,40105E-05;-6,47161E-05;-6,06772E-06;-1,1111E-05;-1,13354E-05;1,11699E-05;-7,44029E-05;-0,00043336;-0,000236658;-1,13354E-05;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Epoch 7;Error;0,297091985;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Layer 1;;;;;;;;;;;;;;Layer 2;;;;;;;;;;Layer 3;;;;;;;;;;Output Layer;;;;;;;;;Output Layer;;;;Layer 3-2;;;;;;;;Layer 2-1;;;;;;;;Layer 1 - Input;;;;;;;;;;;;;
No;Teta1_1;Teta1_2;Teta1_3;Teta1_4;Bias;Target;Sigmoid;Teta2_1;Teta2_2;Teta2_3;Teta2_4;Bias;Target;Sigmoid;Teta1_1;Teta1_2;Bias;Target;Sigmoid;Teta2_1;Teta_2_2;Bias;Target;Sigmoid;Teta1_1;Teta1_2;Bias;Target;Sigmoid;Teta2_1;Teta_2_2;Bias;Target;Sigmoid;Teta 1;Teta 2;Bias;Target;Sigmoid;;Prediksi;Error;;Tau_Output;D_Teta1;D_Teta2;D_Bias;Tau_Output 1;D_Teta1_1;D_Teta1_2;D_Bias;Tau_Output 2;D_Teta2_1;D_Teta2_2;D_Bias;Tau_Output 1;D_Teta1_1;D_Teta1_2;D_Bias;Tau_Output 2;D_Teta2_1;D_Teta2_2;D_Bias;Tau_Output 1;D_Teta1_1;D_Teta1_2;D_Teta1_3;D_Teta1_4;D_Bias;Tau_Output 2;D_Teta2_1;D_Teta2_2;D_Teta2_3;D_Teta2_4;D_Bias;;
1;0,86508442;0,693369916;0,164692963;0,554659986;0,814101967;2,377971717;0,915132039;0,754366489;0,982792502;0,401562985;0,485127872;0,684637676;2,353832184;0,913238348;0,560476732;0,31572666;0,020773675;0,822017583;0,694664449;0,744925089;0,572197678;0,933636669;2,137894347;0,894532119;0,2642757;0,354241689;0,817669209;1,318132711;0,788870871;0,976600321;0,586076473;0,190956717;1,39363047;0,801171195;0,286844883;0,270138001;0,751596126;1,194306483;0,76751039;;1;0,2945361;;-0,008309288;-0,006554955;-0,006657162;-0,008309288;-0,000396977;-0,000313163;-0,000318046;-0,000396977;-0,000379678;-0,000299517;-0,000304187;-0,000379678;-0,000130944;-0,000119831;-0,000119583;-0,000130944;-5,82436E-05;-5,33006E-05;-5,31903E-05;-5,82436E-05;-1,1111E-05;-4,02396E-05;-9,62891E-05;3,11919E-05;4,96651E-06;-1,1111E-05;-1,13354E-05;-4,10524E-05;-0,000355764;0,000998737;-0,000446425;-1,13354E-05;;
2;0,865088846;0,693380508;0,164689532;0,55465944;0,814103189;2,377994921;0,915133842;0,754371005;0,982831636;0,401453124;0,485176979;0,684638923;2,353887337;0,913242718;0,560489913;0,315739814;0,020788078;0,822058452;0,694673118;0,744930953;0,572203529;0,933643075;2,137915306;0,894534096;0,264310148;0,354276674;0,817712877;1,318234596;0,788887839;0,976633268;0,586109934;0,190998482;1,393734678;0,801187794;0,287565928;0,270870289;0,752510148;1,19638538;0,767881139;;1;0,294820722;;-0,008234209;-0,006495868;-0,006597148;-0,008234209;-0,000394355;-0,000311102;-0,000315953;-0,000394355;-0,00037717;-0,000297545;-0,000302184;-0,00037717;-0,000130079;-0,00011904;-0,000118794;-0,000130079;-5,78591E-05;-5,29489E-05;-5,28394E-05;-5,78591E-05;-1,10376E-05;-5,01757E-05;-9,01482E-05;2,7137E-05;1,6138E-05;-1,10376E-05;-1,12602E-05;-5,11878E-05;-0,000418071;0,001027869;-0,001502847;-1,12602E-05;;
